LPS, LS, LP, PS, LPSLow, LSLow
0.70525,-2.7594,0.89856,0.5981,0.92109,0.26322
0.73434,-2.7062,0.78322,0.45969,0.69485,1.8872
0.77726,2.2361,0.78411,0.57872,0.53241,2.9512
0.73872,-1.8874,0.39935,0.56925,0.61741,1.0829
0.82874,1.0809,0.69776,0.56153,0.87623,3.2293
0.77383,0.40223,0.87078,0.30479,0.91427,3.7455
0.62312,-0.24684,0.81039,0.38052,0.76079,2.6299
0.84358,-2.5035,0.43493,0.47201,0.86181,0.95187
0.69095,-1.0884,0.85587,0.51515,0.63988,1.9461
0.74718,0.85182,0.49911,0.62196,0.64264,1.6388
0.73622,1.2314,0.50169,0.7064,0.69917,0.55721
0.86564,-1.2975,0.653,0.69889,0.75857,-1.1984
0.78901,-1.7172,0.4709,0.53841,0.61255,-1.7118
0.76214,1.2722,0.77547,0.61139,0.63274,5.6354
0.76727,0.65688,0.79451,0.28818,0.70857,-0.4235
0.72097,1.1358,0.68142,0.30304,0.51093,0.8286
0.71158,-1.9632,0.67301,0.65889,0.69902,-1.267
0.61221,1.9158,0.98173,0.4148,0.88586,2.7461
0.72558,2.7531,0.50639,0.68693,0.69155,-0.76721
0.80616,-0.89458,0.82896,0.52686,0.79949,1.7326
0.87399,-5.4874,0.41357,0.67068,0.98885,3.3869
0.62654,1.8494,0.68179,0.52979,0.74799,-0.65208
0.81384,-0.89407,0.66643,0.72565,0.76797,-0.012777
0.30237,-0.058211,0.75347,0.66049,0.71591,-1.4593
0.75345,3.8254,0.77267,0.33384,0.85916,1.0839
0.80722,2.1743,0.53541,0.75004,0.71828,-0.004132
0.80524,-0.40018,0.72402,0.49904,0.62877,1.2086
0.57291,2.2366,0.8526,0.52736,0.58144,-1.7128
0.70329,-0.058337,0.8244,0.39255,0.8618,-0.35513
0.55498,-3.215,1.0141,0.54652,0.74852,-0.8942
0.80729,0.65022,0.67887,0.48753,0.59605,-2.5247
0.63395,0.99983,0.74033,0.58094,0.69836,2.6065
0.87292,-1.8975,0.82803,0.31804,0.84935,-1.034
0.77439,-2.8569,0.55516,0.56587,0.73392,1.8191
0.58326,-2.5496,0.84752,0.65736,0.6421,1.5515
0.59031,2.2814,0.52325,0.40719,0.37006,0.30351
0.74731,0.49793,0.57312,0.54047,0.62296,1.8148
0.77029,2.1501,0.73,0.44331,0.60753,-1.3659
0.80701,-0.65783,0.90047,0.24033,0.37939,-3.9529
0.81039,-1.9784,0.87531,0.58379,0.82803,-0.89284
