LPS, LS, LP, PS, LPSLow, LSLow
0.87366,0.78978,0.85488,0.95949,0.88819,0.75573
0.856,0.78604,0.85547,0.80793,0.85953,0.93487
0.88771,0.83392,0.91223,0.90376,0.8829,0.77573
0.89171,0.84476,0.85044,0.8387,0.94963,0.82434
0.85827,0.97807,0.97915,0.81951,0.90988,0.85949
0.87782,0.86652,0.90671,0.88708,0.91193,0.81811
0.89573,0.82653,0.91056,0.84556,0.85202,0.98215
0.87695,0.86553,0.88217,0.95126,0.94044,0.85029
0.87254,0.93818,0.85102,0.91235,0.87127,0.93543
0.84619,0.85901,0.87903,0.92649,0.84879,0.92921
0.89322,0.88709,0.89558,0.94258,0.91052,0.84504
0.8422,0.82326,0.80401,0.85574,0.95857,0.78832
0.89131,0.85547,0.8247,0.9853,0.93196,1.0066
0.89313,0.87324,0.87638,0.98928,0.78634,0.91059
0.85182,0.83444,0.83519,0.8583,0.80595,0.797
0.84586,0.77414,0.78483,0.93884,0.83109,0.85801
0.93078,0.80027,0.9473,0.78613,0.94233,0.82462
0.89139,0.82594,0.8619,0.91592,0.84681,0.88641
0.88552,0.79765,0.86831,0.82005,0.75901,0.75096
0.89272,0.95237,0.84253,0.80398,0.85386,0.77222
0.86896,0.92552,0.81588,0.7762,0.8324,0.88411
0.89516,0.94289,0.83633,0.75559,0.87474,1.0664
0.8079,0.77009,0.85241,0.8845,0.88223,0.87627
0.83626,0.98316,0.79683,0.86422,0.90351,0.76802
0.86535,0.89021,0.91619,0.83596,0.94081,0.82752
0.92236,0.86768,0.90273,0.84734,0.9388,0.90503
0.84031,0.80013,0.82778,0.93827,0.85594,0.75842
0.84696,0.7325,0.93263,1.0337,0.84618,0.76368
0.87524,0.9445,0.8879,0.86159,0.90067,0.81791
0.85874,0.77738,0.86392,0.97963,0.86359,0.95457
0.91655,0.9053,0.86223,0.88657,0.86881,0.93134
0.82712,0.92088,0.78582,0.89683,0.92295,0.86925
0.88092,0.72596,0.85651,0.9017,0.89526,0.79746
0.90644,0.84928,0.96423,0.91857,0.90665,0.81933
0.8255,0.90954,0.97633,0.91856,0.87082,0.84772
0.84011,0.92241,0.86026,0.89951,0.89837,0.8925
0.86507,0.85806,0.8654,0.84023,0.85493,0.91611
0.84303,0.83889,0.86658,0.86411,0.88056,1.0512
0.85748,0.93581,0.94425,0.86125,0.81463,0.92103
0.84167,0.84641,0.92643,0.85096,0.94058,0.86972
0.87379,0.84314,0.82763,0.82375,0.82874,0.80932
0.85354,0.84253,0.85922,0.82302,0.8909,0.84021
0.87803,0.874,0.86267,1.0052,0.83282,0.77425
0.87268,0.88079,0.81754,0.85342,0.87765,0.82465
0.84287,0.90409,0.88028,0.87975,0.91673,0.8899
0.88728,0.84856,0.89727,0.88407,0.93103,0.90485
0.80795,0.82933,0.89189,0.83218,0.84352,0.79607
0.86684,0.87303,0.80374,0.87683,0.81859,0.77272
0.83834,0.95464,0.84229,0.94792,0.86085,0.80599
0.89645,0.84182,0.94555,0.92747,0.91859,0.85077
