LPS, LS, LP, PS, LPSLow, LSLow
0.32247,1.0554,0.47222,0.77223,0,0.53282
0.44107,0.42703,0.44815,0.82193,0,1.1002
0.081547,0,0.24451,0.82475,0,0
0.45441,1.0003,0,0.79275,0.31067,0.9511
0,0.27875,0.25809,0.72328,0.36819,0.23382
0,0,0.28423,0.80447,0.25127,0
0.27857,1.0498,0.17457,0.69926,0.31287,0
0.063816,0.54468,0,0.78983,0.29477,0.92374
0,1.0182,0,0.75733,0.42305,1.2239
0.39359,1.2684,0.42136,0.7826,0,0.7426
0,0,0,0.66701,0,0
0,0.97462,0.37323,0.73935,0,0.79409
0,0.59776,0,0.69969,0.31662,1.04
0.27703,0.8367,0.28503,0.87477,0.39515,1.1521
0.14468,0.78749,0.1693,0.74352,0.27908,0.71861
0,1.2003,0.39414,0.67107,0.3542,0
0,1.0389,0,0.7771,0.13643,0
0,0.5034,0,0.87006,0,0.60465
0,0.94231,0,0.83314,0,0
0,1.1156,0.33418,0.6921,0.16812,0.47938
0.15174,0,0.42468,0.72755,0.35711,0.80578
0,0.88903,0.3488,0.84953,0.44172,0.85604
0.11084,1.2481,0,0.80151,0.33297,0
0,1.1311,0.26249,0.76178,0,1.018
0.19422,1.0302,0.45137,0.77842,0.59876,1.0496
0.077421,0,0.34767,0.70782,0.34419,0
0,0,0.44708,0.67725,0.16583,0
0.19667,0,0.41424,0.85791,0.40162,0
0,0.97919,0,0.71741,0.27026,0
0,0,0.049569,0.841,0.47637,1.1769
0,1.0264,0.43202,0.699,0.52257,0
0,0,0.44354,0.80126,0.41897,1.2063
0.31707,0,0.39601,0.8184,0.080466,0
0,1.1908,0.38218,0.69633,0,1.1385
0.28479,0.72876,0.048153,0.6578,0.39724,1.0907
0.28872,0.706,0,0.77517,0,0.53935
0,0,0.08059,0.57157,0.2387,1.1879
0.24519,0,0.32818,0.78607,0.3814,0.84152
0,1.0963,0,0.80596,0,0
0,0.89775,0.38209,0.78361,0.14071,0.85361
0,1.083,0,0.83006,0,0
0,0,0,0.75771,0,1.1158
0.34411,0,0,0.78557,0,0
0.13878,0.97865,0.31096,0.80339,0,0
0.39237,0.92468,0.31303,0.38699,0.47733,1.1791
0,1.0029,0.32918,0.75606,0.22715,0.33188
0.13437,0.88683,0,0.68644,0.45085,0.65209
0,0.85183,0.52051,0.82755,0,0
0.20632,0.71298,0,0.81456,0.30373,1.0055
0.29559,1.2336,0.39426,0.80316,0.25529,0
0.29733,0.89855,0,0.79818,0,0.99745
0.12975,0.88893,0.5217,0.77157,0.23562,1.1173
0.29625,0,0.45265,0.70834,0.13355,1.1724
0,0,0.10547,0.72893,0.33179,0.63446
0,0.69761,0.13752,0.77265,0.34062,1.1096
0.27839,0.73603,0.20731,0.67519,0.35915,0.49669
0.28092,1.2148,0.37921,0.75459,0.22474,0
0.03955,0.51281,0,0.62023,0.51112,0.76887
