LPS, LS, LP, PS, LPSLow, LSLow
0.15867,-1.5429,0.15308,0.23051,-0.47797,-0.31574
0.27332,0.14435,0.12125,-0.6256,0.086295,-1.652
-0.25117,0.59171,0.40857,-0.12986,-0.2205,0.94844
0.45436,-0.87777,-0.06821,0.44146,-0.15139,3.9495
0.12045,-1.266,-0.30624,-0.083984,-0.45994,0.77515
0.18635,-1.6824,-0.044899,0.2649,-0.24889,0.16797
0.38684,-0.63866,0.018359,0.28788,-0.45704,0.10607
0.39639,-1.1371,0.042489,0.21581,-0.79,-1.749
-0.080817,-1.6544,0.23676,0.29853,0.054255,-0.40093
-0.13345,1.9651,0.23989,0.012442,0.23892,-0.70125
0.22069,0.41833,0.012022,0.11903,-0.035545,-2.1693
0.28605,-1.8698,0.098443,0.0080999,0.22377,0.71788
0.15589,0.34389,0.31413,0.014402,0.55772,-0.02682
-0.0028053,2.7067,0.37362,0.12497,-0.31641,2.3374
0.080445,-2.2022,0.091175,0.20296,0.33935,1.4321
0.11454,0.59032,0.080708,-0.088654,-0.16358,-0.71046
0.097186,-0.068814,0.23761,0.26843,0.10301,1.9031
0.15097,-0.82666,0.45465,0.30698,-0.51068,-1.3451
0.31733,2.7433,0.24139,0.19566,0.19798,-1.7426
0.23482,-0.89701,-0.13689,0.12906,-0.063429,1.3214
0.048974,-0.039353,0.15569,0.28884,0.37084,-0.094788
0.25828,0.066551,0.25856,0.47722,0.36043,0.67742
-0.068965,2.6976,0.22247,-0.69863,0.12836,-0.11469
0.30463,0.3772,0.40762,0.40551,0.21486,1.1711
0.12995,-2.0107,0.049259,-0.092092,0.60181,1.1109
-0.31201,-1.8331,0.065758,-0.12376,0.30556,-2.557
0.19332,1.4886,-0.48273,0.52296,0.40891,-0.19122
0.30483,-0.58265,0.24447,0.36169,0.1335,-0.14177
0.33573,-3.0298,0.073543,-0.10352,0.074953,5.1581
0.14125,0.35469,-0.18625,-0.404,-0.24106,0.54798
-0.12558,0.14647,-0.16975,0.27342,-0.086136,-0.68251
0.3321,-2.198,-0.044717,-0.87352,-0.10358,-1.8194
0.17954,-0.4139,-0.10701,0.31356,-0.08608,-1.1611
0.22987,2.0248,0.28258,0.28819,0.52711,-1.2478
0.30851,5.1391,0.27622,0.022825,0.70976,1.7422
0.18873,0.5707,0.35789,-0.064447,-0.16957,-0.062047
0.18413,3.325,0.66541,0.18925,-0.42705,3.5873
0.28422,-0.40193,0.18151,-0.51637,0.40243,-0.89896
0.025545,-1.7278,-0.040025,-0.34595,0.37067,1.0811
0.3452,-0.65452,0.16457,0.38004,0.196,-1.1567
0.30981,-2.0944,0.30276,0.26731,0.39889,-0.22243
0.24108,0.25643,0.072265,0.24179,0.16379,-0.8371
0.21199,2.3218,0.057234,0.046141,0.08414,0.57758
-0.15364,0.38993,0.12862,0.36497,0.13328,0.56564
0.31774,1.5312,0.12621,0.18005,-0.049417,2.9805
0.30799,0.22349,0.39324,0.31372,0.14747,0.49317
0.11346,-2.2997,0.29236,0.39044,-0.2171,1.7216
0.31207,0.88389,-0.18526,-0.26099,-0.26686,-0.44859
0.10072,0.19307,0.14844,0.035468,0.27784,4.7481
0.36412,-2.1038,0.50056,0.21707,-0.75582,2.2218
-0.03004,-0.29927,0.62823,0.15625,0.36485,-1.6104
-0.15168,1.6371,0.058971,-0.046761,0.15531,1.9913
0.23784,-0.787,0.26918,-0.25471,-0.14987,2.0217
0.24911,-1.8733,0.42918,-0.18592,0.39264,-0.7924
-0.013825,-0.86005,0.31698,0.46765,0.25781,0.71024
0.34963,-1.2238,-0.16145,0.44702,-0.74906,-0.57679
0.42903,-4.2493,0.26983,-0.95535,0.11032,-0.36144
0.067409,0.1895,0.36305,-0.2661,-0.054377,3.908
0.33079,0.76129,0.070405,-0.25455,-0.17544,1.4611
0.21215,-0.079848,0.12365,0.18317,0.06585,-1.4259
0.567,-0.99116,-0.03888,0.4246,0.13887,0.42391
0.39663,0.76669,-0.40411,-0.099044,0.071044,2.5335
0.32481,-0.99246,0.43605,-0.70611,0.37891,-1.2889
0.085527,0.71564,0.28579,-0.44511,0.088344,1.4589
0.28866,0.14429,0.16613,-0.17029,-0.10033,0.96192
0.0039157,1.8837,0.38969,0.17636,0.11293,-1.4217
0.35869,0.17356,0.096522,0.42568,0.093836,-2.6807
0.16355,3.3057,0.44637,0.11675,0.066696,1.7962
0.051642,-1.5237,0.055576,0.13857,0.38554,-1.8143
0.13295,1.6349,-0.054472,-0.13947,-0.045328,0.0044381
0.35781,0.39172,0.0042059,-0.062473,0.39019,-3.9144
0.070119,0.91423,0.27972,-0.18732,0.8047,-0.25992
0.47247,-3.3698,0.024307,0.14798,0.17887,0.47476
0.14845,-0.14978,-0.10564,0.4306,0.13084,1.6579
0.31993,0.54291,0.22365,0.21762,-0.3217,0.59183
0.24752,-0.93983,0.62154,0.34883,0.26798,0.077627
0.45504,-0.37334,-0.081077,0.079597,-0.51798,2.9978
-0.20294,-0.39038,0.28577,-0.4161,0.059011,4.4204
0.047407,-3.643,-0.1028,0.4792,-0.010688,2.6172
0.34532,0.36559,-0.2183,-0.24337,0.056452,-0.27118
0.59568,-1.6919,0.37235,0.1056,0.17084,-0.6267
-0.23739,0.034802,-0.34219,0.00030102,0.49903,-2.7724
0.2181,-0.50345,0.30626,0.21008,-0.12089,0.56256
0.56676,4.3903,0.11465,0.35325,0.26979,0.78786
0.16004,-1.7102,-0.28295,-0.18272,0.19668,0.96042
0.21559,-0.93474,-0.17272,0.35078,-0.27884,-0.83531
0.23799,1.1976,0.21181,-0.21327,0.33961,0.22655
0.070823,-1.1051,-0.06476,0.30577,-0.30625,-0.22181
0.12115,-1.4945,0.059247,0.059049,-0.092555,-0.39336
0.035226,1.2653,-0.038778,0.019889,-0.0069938,1.3294
