LPS, LS, LP, PS, LPSLow, LSLow
0.95229,0.21758,1.3723,1.9971,1.7703,1.6933
0.96132,-0.072197,1.7382,1.7026,1.5615,0.3179
1.5979,-1.6571,0.96206,1.7546,1.798,3.711
1.6986,2.6418,1.9571,1.2663,1.6928,-0.48504
0.973,0.18697,-0.35803,1.344,1.732,1.4105
1.8181,4.6774,1.8958,1.1751,1.3856,3.4353
1.6263,3.1626,1.1569,2.0269,1.843,2.8507
0.99555,-0.70064,1.2064,2.3754,1.0729,-0.19304
1.3521,1.5972,2.0418,0.77576,1.852,1.6658
0.89068,2.2939,1.8283,0.36452,1.4014,0.72411
2.0996,1.5264,0.91581,1.2875,1.4422,1.9505
1.6766,1.5677,1.8254,2.363,0.78682,2.802
1.7051,4.706,1.0408,1.3031,2.0205,3.0362
1.2736,4.2788,1.6766,1.8576,2.348,2.6159
1.1634,3.9068,1.891,1.3802,1.7725,-0.90452
1.3873,3.3275,1.0386,2.0758,1.4362,2.8371
1.4021,3.0197,1.3705,1.7769,1.4068,3.9228
1.9634,3.028,2.3256,0.93922,1.5994,-1.7144
1.419,3.8771,1.9279,1.6843,1.874,3.1228
1.2386,2.3102,0.6704,0.76459,1.5471,3.927
1.3292,2.2967,1.4611,1.3154,1.7402,2.8929
1.2923,0.15606,1.3966,1.4269,1.7288,1.5128
1.7524,1.7231,2.3588,1.3966,1.0368,1.5556
