LPS, LS, LP, PS, LPSLow, LSLow
0.51327,3.8918,0.52339,0.63685,0.0040625,3.3154
0.23246,0.69148,0.52863,0.17884,0.43245,-1.8201
0.45966,-0.13659,0.72662,0.12762,0.12112,1.7514
0.66066,1.4205,0.29291,0.35,0.60344,-2.5426
0.55244,1.9985,0.23529,0.35361,0.47475,-0.18042
0.079954,-0.51127,0.5935,0.54641,0.3941,0.0068894
0.43117,-0.89258,-0.24809,0.4742,0.47626,0.96702
0.12191,0.78526,0.51095,0.56787,0.28852,1.6679
0.32277,1.8639,0.34202,0.51541,0.62124,2.1967
0.44357,-2.4074,0.15829,0.61263,0.33523,-0.17958
0.492,1.796,0.50905,0.47206,0.16971,-3.0544
0.64594,1.4375,-0.066858,0.57243,0.63155,1.4818
0.36677,1.4745,0.23612,0.66818,0.38136,1.7124
0.41734,3.7827,0.0097608,0.24861,0.45853,3.4049
0.4125,0.95559,0.22007,0.22289,0.50489,5.1473
0.13976,5.1254,0.28693,0.62051,0.43186,0.0026639
0.37023,3.62,0.38822,0.18279,0.31626,0.75842
0.5619,-2.3378,0.45042,0.57306,-0.15261,-0.88583
0.59056,2.2679,0.44018,0.61471,0.42221,0.39442
0.48374,2.4558,0.30908,0.18889,0.40803,-2.4225
0.31591,-1.0911,0.4499,-0.082515,0.57222,7.5616
0.39568,2.8495,0.16273,0.53567,0.14129,4.6103
0.75354,2.6281,-0.030342,0.45755,0.62938,1.1293
0.58951,-3.3413,0.055149,0.2332,0.31511,0.6686
0.46559,4.9972,0.74948,0.61903,0.11983,5.3581
0.49836,5.1806,0.49859,0.41949,0.17933,-2.3782
0.30059,1.4846,0.64367,-0.28198,0.4638,0.97782
0.48827,4.2649,0.38267,0.39548,0.61284,1.1383
0.45306,0.61502,0.6325,0.61204,0.73745,2.8066
0.49004,1.0629,0.67631,0.29117,0.5233,0.84141
0.6104,-1.8735,0.37536,0.6538,0.12574,2.6656
0.18684,-0.2697,0.6361,0.57903,0.33276,3.9784
0.16293,-1.0585,0.5066,0.83596,-0.18936,1.0338
0.36808,2.115,0.11725,0.10298,0.27518,-1.4094
0.1054,3.9114,0.30038,0.60587,0.33881,0.70578
0.30522,2.9232,0.44501,0.42557,0.027097,-4.9578
0.18915,3.6498,0.0062715,0.51885,0.70408,1.2896
0.48004,2.5383,0.30864,0.482,0.3923,1.2702
0.34476,2.2786,0.70648,0.65865,0.41049,-4.1763
0.35445,0.70102,0.28678,0.71326,0.43027,-1.8711
0.29477,-1.4925,-0.013159,0.61209,0.65364,-0.37254
-0.068107,0.11206,-0.60717,0.37991,0.48121,0.096984
0.31529,-0.52625,0.78433,0.32776,0.21353,0.0893
0.45598,0.90842,0.2777,0.15093,0.27301,0.83181
0.37613,-1.455,0.57718,0.43362,0.34362,-0.89009
0.42826,-1.3166,0.17514,0.35921,0.46848,1.1134
0.51108,-0.96768,0.13333,0.40891,0.76333,-0.68079
0.41315,0.47912,0.36175,0.52313,0.53253,3.862
0.59999,1.8256,0.27116,0.21525,0.2782,-1.3925
0.52653,-1.0627,0.37298,0.48768,0.10773,-1.2322
0.25737,0.70223,0.65555,0.74177,0.062522,0.32645
0.25579,2.0334,0.57441,0.32286,0.43442,1.4849
0.27947,0.245,0.28744,0.73749,-0.21084,4.7806
0.38324,-0.96179,0.28406,0.59501,0.33094,-3.7651
0.6552,0.059159,0.44894,0.33337,0.5375,0.95826
0.17389,-0.069967,0.56575,0.52945,0.30057,4.6101
0.27267,2.188,0.42048,0.70737,0.10076,0.32172
0.28592,2.8415,0.41876,0.33306,0.7788,2.3465
0.38874,-2.0581,0.43841,0.50891,0.26085,-2.516
0.30526,2.6528,0.52887,0.41163,0.47013,0.91794
0.43535,-2.9886,0.12464,0.62702,0.17103,3.2663
0.51444,-0.71824,0.28099,0.67529,0.086348,-2.0203
0.44217,2.8596,0.25455,-0.33149,0.42719,0.64369
0.36467,-4.4178,0.07814,0.42596,0.31783,-0.41864
0.33278,1.9634,0.63155,0.10474,0.38105,3.4239
0.48165,-3.9574,0.39617,0.16484,0.63808,0.18386
0.27624,-0.52793,0.52059,0.58826,0.72504,3.273
0.47224,-0.057576,-0.069794,0.28099,0.61353,-1.2166
0.60668,-1.0153,-0.30837,0.52987,0.37306,5.0032
0.67175,0.80372,0.41451,0.72101,0.5741,-1.3189
0.16467,1.6936,0.30534,0.6335,0.47268,1.4166
0.4965,1.1622,0.33741,0.68552,0.19948,0.9104
0.43693,1.2826,0.42719,0.45307,0.34163,4.1924
-0.1549,1.4264,0.42498,0.013719,0.67236,2.3555
0.47267,1.9655,0.41674,0.60827,0.11086,0.36435
0.15885,-0.24692,-0.15321,0.3516,0.39665,2.4283
0.66417,-2.0012,0.27938,0.26495,0.24957,-0.8533
0.45776,-0.54649,0.51607,0.3986,0.39437,-1.5801
0.11832,-1.3311,0.10128,0.51245,0.29363,5.3971
0.44042,0.08013,0.30077,0.59019,0.092255,0.95126
0.36668,-0.6879,0.21738,0.23146,0.65461,0.39465
0.57628,-1.3706,0.24688,0.52755,0.27543,-2.4897
0.53297,-2.5552,0.17632,0.61575,0.45725,-2.4049
0.41942,4.0136,0.49914,0.55775,0.37887,3.9022
0.66571,0.35814,0.6328,0.55596,0.034489,1.397
0.35898,3.2129,0.27603,0.61488,0.51304,2.616
0.36021,-1.1853,0.1872,0.16596,0.72604,1.7499
0.53166,-2.2649,0.4326,0.36562,0.76118,2.4548
0.56912,-3.615,-0.030622,0.43954,0.60035,-0.5874
0.34665,-0.45064,0.31073,0.56706,0.13743,3.3246
0.5446,-2.189,-0.20625,0.48377,0.65774,-5.0313
0.22485,-5.3739,0.38736,0.42174,0.54556,1.4793
0.43429,-3.0631,0.40756,0.40451,0.24839,0.43505
0.41673,-2.8026,-0.096138,0.63937,0.49218,1.5923
0.45608,5.8143,0.66334,0.53685,0.46759,5.3753
0.18958,3.8785,-0.093125,0.46407,-0.0062677,0.054049
0.46151,-5.1795,0.64547,0.24952,0.43273,2.4133
0.3294,-0.11543,0.24128,0.22329,0.45221,-0.11602
0.48638,1.1941,0.53476,0.11447,-0.1086,0.40018
0.64568,-3.6129,0.60747,0.30034,0.19572,3.1343
0.28406,0.12242,0.50872,0.54523,0.47428,-1.1501
0.22559,3.4229,0.70319,0.49366,0.13718,-0.69
0.45064,-1.2982,0.2404,0.60114,0.25878,2.4181
0.49597,-3.4141,0.69539,0.44391,0.43499,1.7596
0.58884,-2.4679,0.13072,0.60072,0.33351,1.0283
0.32204,-2.5578,0.20576,0.042184,0.39541,1.9392
0.59274,2.3051,0.24431,0.41716,0.55872,-1.4239
0.22996,0.063434,0.23812,0.47929,0.13923,0.75579
0.57242,1.2747,0.56275,0.24386,0.43713,1.8504
0.27775,-5.5951,0.41184,0.48563,0.30753,0.98272
0.36552,2.0642,0.25765,0.45337,0.42818,0.61981
0.03729,3.6007,0.202,0.8484,0.48614,-0.94355
0.15401,2.1517,0.49171,0.49686,0.25718,-1.7699
0.14578,-1.1131,0.35005,-0.11271,0.51278,1.1783
0.047493,1.2064,0.48582,0.17634,0.019952,-4.8331
0.10362,1.9584,0.8289,0.7672,0.42238,-2.7956
0.26162,1.0569,0.33362,0.38397,0.17569,1.7067
0.42582,-4.114,-0.27916,0.61042,0.38125,0.32995
0.0331,-2.1274,0.77447,0.47236,0.63531,-3.4653
0.32449,-3.8272,0.19654,0.51025,0.16127,2.3983
0.48924,-0.5867,-0.0096551,0.52807,0.56213,-1.4639
0.40411,1.7262,0.22787,0.58945,0.24095,-0.33612
0.50147,-0.45354,0.45761,0.50484,0.40157,-1.0139
0.16833,-0.81457,0.49789,0.33304,-0.034273,5.5255
0.26875,4.01,0.4681,0.73613,0.51876,3.5278
0.027561,1.9722,0.68265,0.38722,0.54021,1.0176
0.10751,2.0172,0.62413,0.63619,0.47599,-3.6518
0.091714,-0.91919,0.34203,0.33406,0.49131,1.1188
0.26635,-1.6283,-0.028273,-0.035903,0.1098,-1.5703
0.3505,-2.6632,0.45771,0.36513,0.72329,0.12101
0.38648,0.11153,0.19068,0.29815,0.57992,0.44189
0.52404,-3.3506,0.53457,0.66079,0.2671,-3.7075
0.4306,-1.8033,0.5567,0.46764,0.68533,3.3231
0.33886,1.892,0.24916,0.42593,0.648,-1.9673
0.091465,-0.16363,0.44187,0.52606,0.037685,-2.7975
0.3344,3.721,0.31718,0.38377,0.3215,1.8226
0.51742,-1.24,0.38911,0.51642,0.56398,1.7924
0.50863,-1.9595,0.23696,0.37084,0.41606,0.55152
0.39606,1.0379,0.3894,0.40964,0.43289,-1.5701
0.43359,0.75246,-0.13412,0.34698,0.2236,-2.0897
0.51689,3.7553,0.60693,0.091901,0.73191,0.83014
0.41037,-0.97126,0.43054,0.58866,0.42344,-1.2238
0.37131,-4.5277,0.17368,0.24178,-0.17423,-0.18891
0.14259,0.29857,0.25295,0.45039,0.38751,-0.72162
0.53517,1.0933,0.16208,-0.071311,-0.066572,-2.5542
0.4664,-0.6133,0.47986,0.36148,0.26818,-0.62354
0.40542,1.598,0.49891,0.57501,0.37325,3.2352
0.40094,2.679,0.39657,0.21849,0.54675,0.48004
0.28385,0.92642,0.27551,0.15829,0.26898,4.4323
0.16217,-0.05203,0.30741,0.21416,0.92241,1.4277
0.11818,2.8497,0.37656,0.31984,0.42609,3.5723
0.41337,-2.1781,0.2532,0.49457,-0.14949,2.1017
0.28829,-1.3553,0.20104,0.55128,0.28602,1.3133
0.22518,1.7033,0.47038,0.54751,0.38531,1.5624
0.053209,0.93042,0.20583,0.59552,-0.07245,-0.33045
0.36562,0.82275,0.029784,0.25358,0.26615,4.4056
0.34662,4.4333,0.067259,0.48197,0.55548,-0.99923
0.55034,0.94469,0.54796,0.77824,0.36014,-0.0095392
0.44408,-1.6608,-0.074,0.57505,0.39515,-2.4319
0.41411,1.7734,0.47094,0.57762,0.37196,0.13942
0.56761,1.2054,0.19316,0.65428,0.23992,-0.92912
0.62205,-0.11288,0.20061,0.36273,0.34863,0.60005
0.37496,-6.9805,0.36345,0.52817,0.35047,-1.1693
