LPS, LS, LP, PS, LPSLow, LSLow
0.84921,0.98879,0.84638,0.77958,0.83192,0.89145
0.95746,0.79025,0.82426,0.84152,0.84513,0.8165
0.85559,0.99191,0.73488,0.79997,0.81099,0.85171
0.88899,0.73679,0.89162,0.67477,0.84844,0.85477
0.80067,0.96592,0.8326,0.68985,0.88291,0.73636
0.84156,0.92917,0.82635,0.76559,0.8271,0.78553
0.77816,0.69151,0.84553,0.80841,0.80679,0.67958
0.86658,0.80652,0.83817,0.85277,0.84119,0.93512
0.80229,0.81171,0.91132,0.80682,0.81491,0.73447
0.79257,0.86091,0.80641,0.83462,0.85067,0.78336
0.80925,0.8008,0.7862,0.77415,0.79208,0.97217
0.86714,0.84888,0.7948,0.84926,0.9245,0.71516
0.78881,0.7781,0.8161,0.74729,0.93821,0.86079
0.89913,0.69378,0.78214,0.84544,0.79161,0.8364
0.80836,0.82476,0.74144,0.8601,0.82801,0.70207
0.83114,0.84642,0.84423,0.88146,0.73779,0.93754
0.8676,0.79355,0.90257,0.81868,0.83476,0.83785
0.90537,0.91083,0.77495,0.80931,0.70602,0.77896
0.7589,0.82718,0.88093,0.74664,0.7886,0.67956
0.77386,0.6485,0.76904,0.90217,0.7429,0.83041
0.86859,0.85489,0.80017,0.7639,0.81442,0.7577
0.95808,0.8032,0.88892,0.76205,0.83265,0.84456
0.74574,0.74808,0.74194,0.80945,0.91436,0.88258
0.85978,0.83089,0.88295,0.79262,0.74989,0.83719
0.94449,0.70875,0.81138,0.89852,0.87014,0.80658
0.81993,0.80586,0.73457,0.79468,0.86313,0.80395
0.84987,0.83326,0.78131,0.88863,0.78855,0.74643
0.85166,0.78375,0.82807,0.80254,0.87111,0.80416
0.83012,0.82608,0.84772,0.87486,0.7312,0.88816
0.82635,0.88986,0.81372,0.85479,0.85787,0.86499
0.78388,0.94292,0.79431,0.90287,0.81551,0.77213
0.77962,0.9347,0.76427,0.87908,0.75486,0.84136
0.84457,0.84215,0.81138,0.81912,0.86929,0.897
0.85288,0.72612,0.79965,0.81158,0.82258,0.87103
0.80598,0.8751,0.84573,0.78562,0.82801,0.95363
0.85433,0.90935,0.80159,0.83521,0.83451,0.80338
0.80836,0.85745,0.80213,0.8239,0.8138,0.89941
0.85539,0.75493,0.72095,0.91584,0.84375,0.67348
0.86339,0.77747,0.95576,0.86001,0.89743,0.67257
0.8542,0.90359,0.88291,0.91211,0.84501,0.83699
0.7979,0.78006,0.71949,0.8745,0.80985,0.86655
0.743,0.90502,0.85629,0.85071,0.97322,0.92143
0.80227,0.83441,0.83208,0.86195,0.71159,0.78065
0.77449,0.8071,0.84409,0.7485,0.8339,0.94193
